gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0019900087,19991024/DETHOU,,1999-10-25,01:00,1610612745,HOU,0,1610612765,DET,0,,,,False
0019900088,19991024/PHIPHX,,1999-10-25,03:00,1610612756,PHX,0,1610612755,PHI,0,,,,False
0019900089,19991024/LACSEA,,1999-10-25,00:00,1610612760,SEA,0,1610612746,LAC,0,,,,False
0019900090,19991025/INDUTA,,1999-10-26,03:00,1610612762,UTA,0,1610612754,IND,0,,,,False
0019900091,19991025/DALORL,,1999-10-26,01:30,1610612753,ORL,0,1610612742,DAL,0,,,,False
0019900092,19991025/BOSATL,,1999-10-26,02:30,1610612737,ATL,0,1610612738,BOS,0,,,,False
0019900093,19991025/WASNYK,,1999-10-26,01:30,1610612752,NYK,0,1610612764,WAS,0,,,,False
0019900094,19991025/PORLAL,,1999-10-26,04:30,1610612747,LAL,0,1610612757,POR,0,,,,False
0019900095,19991026/SASHOU,,1999-10-27,02:30,1610612745,HOU,0,1610612759,SAS,0,,,,False
0019900096,19991026/SEASAC,,1999-10-27,04:30,1610612758,SAC,0,1610612760,SEA,0,,,,False
0019900097,19991026/MILDAL,,1999-10-27,02:30,1610612742,DAL,0,1610612749,MIL,0,,,,False
0019900098,19991026/PHXLAL,,1999-10-27,04:30,1610612747,LAL,0,1610612756,PHX,0,,,,False
0019900099,19991026/VANDEN,,1999-10-27,03:00,1610612743,DEN,0,1610612763,VAN,0,,,,False
0019900100,19991026/MINCHI,,1999-10-27,02:30,1610612741,CHI,0,1610612750,MIN,0,,,,False
0019900101,19991026/CLETOR,,1999-10-27,01:00,1610612761,TOR,0,1610612739,CLE,0,,,,False
0019900102,19991026/ORLMIA,,1999-10-27,01:30,1610612748,MIA,0,1610612753,ORL,0,,,,False
0019900103,19991027/CLEDET,,1999-10-28,01:30,1610612765,DET,0,1610612739,CLE,0,,,,False
0019900104,19991027/MILLAC,,1999-10-28,04:30,1610612746,LAC,0,1610612749,MIL,0,,,,False
0019900105,19991027/WASBOS,,1999-10-28,01:30,1610612738,BOS,0,1610612764,WAS,0,,,,False
0019900106,19991027/SEAVAN,,1999-10-28,04:00,1610612763,VAN,0,1610612760,SEA,0,,,,False
0019900107,19991027/INDMIN,,1999-10-28,02:00,1610612750,MIN,0,1610612754,IND,0,,,,False
0019900108,19991027/PHINYK,,1999-10-28,01:30,1610612752,NYK,0,1610612755,PHI,0,,,,False
0019900109,19991028/PHXPOR,,1999-10-29,04:00,1610612757,POR,0,1610612756,PHX,0,,,,False
0019900110,19991028/UTALAL,,1999-10-29,04:30,1610612747,LAL,0,1610612762,UTA,0,,,,False
0019900111,19991028/DETORL,,1999-10-29,01:30,1610612753,ORL,0,1610612765,DET,0,,,,False
0019900112,19991028/NJNNYK,,1999-10-29,01:30,1610612752,NYK,0,1610612751,NJN,0,,,,False
0019900113,19991028/DENTOR,,1999-10-29,01:00,1610612761,TOR,0,1610612743,DEN,0,,,,False
0019900114,19991029/BOSWAS,,1999-10-30,04:00,1610612764,WAS,0,1610612738,BOS,0,,,,False
0019900115,19991029/PORSAC,,1999-10-30,04:30,1610612758,SAC,0,1610612757,POR,0,,,,False
0019900116,19991029/HOUSAS,,1999-10-30,02:30,1610612759,SAS,0,1610612745,HOU,0,,,,False
0019900117,19991029/CHHCHI,,1999-10-30,01:30,1610612741,CHI,0,1610612766,CHH,0,,,,False
0019900118,19991029/GSWLAC,,1999-10-30,04:30,1610612746,LAC,0,1610612744,GSW,0,,,,False
0019900119,19991029/PHINJN,,1999-10-30,01:30,1610612751,NJN,0,1610612755,PHI,0,,,,False
0018800089,,,1999-10-31,01:00,0,,0,0,,0,,,,False
0029900001,19991102/CLENYK,Final,1999-11-03,01:30,1610612752,NYK,92,1610612739,CLE,84,,,,False
0029900002,19991102/INDNJN,Final,1999-11-03,01:30,1610612751,NJN,112,1610612754,IND,119,,,,False
0029900003,19991102/ATLWAS,Final,1999-11-03,01:00,1610612764,WAS,94,1610612737,ATL,87,,,,False
0029900004,19991102/DETMIA,Final/OT2,1999-11-03,01:30,1610612748,MIA,128,1610612765,DET,122,,,,False
0029900005,19991102/ORLCHH,Final,1999-11-03,01:30,1610612766,CHH,100,1610612753,ORL,86,,,,False
0029900006,19991102/BOSTOR,Final,1999-11-03,02:00,1610612761,TOR,90,1610612738,BOS,103,,,,False
0029900007,19991102/GSWDAL,Final,1999-11-03,02:30,1610612742,DAL,108,1610612744,GSW,96,,,,False
0029900008,19991102/MILHOU,Final,1999-11-03,02:30,1610612745,HOU,93,1610612749,MIL,98,,,,False
0029900009,19991102/PHISAS,Final,1999-11-03,02:00,1610612759,SAS,89,1610612755,PHI,76,,,,False
0029900010,19991102/PHXDEN,Final/OT,1999-11-03,03:00,1610612743,DEN,107,1610612756,PHX,102,,,,False
0029900011,19991102/LALUTA,Final,1999-11-03,04:30,1610612762,UTA,84,1610612747,LAL,91,,,,False
0029900012,19991102/SEALAC,Final,1999-11-03,04:30,1610612746,LAC,92,1610612760,SEA,104,,,,False
0029900013,19991102/PORVAN,Final,1999-11-03,04:30,1610612763,VAN,86,1610612757,POR,106,,,,False
0029900014,19991103/WASBOS,Final,1999-11-04,01:00,1610612738,BOS,112,1610612764,WAS,101,,,,False
0029900015,19991103/DETORL,Final,1999-11-04,01:30,1610612753,ORL,103,1610612765,DET,94,,,,False
0029900016,19991103/NJNCLE,Final,1999-11-04,01:30,1610612739,CLE,97,1610612751,NJN,90,,,,False
0029900017,19991103/NYKCHI,Final,1999-11-04,02:00,1610612741,CHI,74,1610612752,NYK,84,,,,False
0029900018,19991103/VANLAL,Final,1999-11-04,04:30,1610612747,LAL,103,1610612763,VAN,88,,,,False
0029900019,19991103/LACPOR,Final,1999-11-04,04:00,1610612757,POR,121,1610612746,LAC,98,,,,False
0029900020,19991104/INDCHH,Final,1999-11-05,01:30,1610612766,CHH,98,1610612754,IND,89,,,,False
0029900021,19991104/MILATL,Final,1999-11-05,01:30,1610612737,ATL,109,1610612749,MIL,119,,,,False
0029900022,19991104/MIATOR,Final,1999-11-05,01:00,1610612761,TOR,97,1610612748,MIA,86,,,,False
0029900023,19991104/GSWSAS,Final,1999-11-05,02:30,1610612759,SAS,104,1610612744,GSW,81,,,,False
0029900024,19991104/HOUUTA,Final,1999-11-05,03:00,1610612762,UTA,98,1610612745,HOU,82,,,,False
0029900025,19991104/PHIPHX,Final,1999-11-05,03:00,1610612756,PHX,84,1610612755,PHI,80,,,,False
0029900026,19991104/DALSEA,Final,1999-11-05,04:00,1610612760,SEA,106,1610612742,DAL,96,,,,False
0029900027,19991105/CHHBOS,Final,1999-11-06,01:00,1610612738,BOS,103,1610612766,CHH,100,,,,False
0029900028,19991105/TORNJN,Final,1999-11-06,01:30,1610612751,NJN,92,1610612761,TOR,112,,,,False
0029900029,19991105/CLEORL,Final,1999-11-06,01:30,1610612753,ORL,99,1610612739,CLE,104,,,,False
0029900030,19991105/NYKDET,Final,1999-11-06,02:00,1610612765,DET,91,1610612752,NYK,103,,,,False
0029900031,19991105/MIACHI,Final,1999-11-06,02:30,1610612741,CHI,87,1610612748,MIA,105,,,,False
0029900032,19991105/SASHOU,Final,1999-11-06,02:00,1610612745,HOU,85,1610612759,SAS,95,,,,False
0029900033,19991105/PHILAC,Final,1999-11-06,04:30,1610612746,LAC,91,1610612755,PHI,81,,,,False
0029900034,19991105/MINSAC,Final,1999-11-06,04:30,1610612758,SAC,100,1610612750,MIN,95,,,,False
0029900035,19991105/DENPOR,Final,1999-11-06,04:00,1610612757,POR,95,1610612743,DEN,83,,,,False
0029900036,19991106/ORLWAS,Final,1999-11-07,01:00,1610612764,WAS,104,1610612753,ORL,107,,,,False
0029900037,19991106/CHIATL,Final,1999-11-07,01:30,1610612737,ATL,113,1610612741,CHI,97,,,,False
0029900038,19991106/NYKCLE,Final,1999-11-07,01:30,1610612739,CLE,102,1610612752,NYK,93,,,,False
0029900039,19991106/BOSIND,Final,1999-11-07,01:00,1610612754,IND,115,1610612738,BOS,108,,,,False
0029900040,19991106/DETMIL,Final,1999-11-07,03:00,1610612749,MIL,121,1610612765,DET,111,,,,False
0029900041,19991106/SACMIN,Final,1999-11-07,04:00,1610612750,MIN,114,1610612758,SAC,101,,,,False
0029900042,19991106/DALGSW,Final,1999-11-07,04:30,1610612744,GSW,97,1610612742,DAL,120,,,,False
0029900043,19991106/LALPOR,Final,1999-11-07,04:00,1610612757,POR,97,1610612747,LAL,82,,,,False
0029900044,19991106/UTASEA,Final,1999-11-07,04:00,1610612760,SEA,99,1610612762,UTA,94,,,,False
0029900045,19991106/DENVAN,Final,1999-11-07,04:00,1610612763,VAN,109,1610612743,DEN,94,,,,False
0029900046,19991107/WASNJN,Final,1999-11-08,02:00,1610612751,NJN,112,1610612764,WAS,87,,,,False
0029900047,19991107/CHHTOR,Final,1999-11-07,22:00,1610612761,TOR,109,1610612766,CHH,99,,,,False
0029900048,19991107/SASPHX,Final,1999-11-08,02:00,1610612756,PHX,77,1610612759,SAS,74,,,,False
0029900049,19991107/DALLAL,Final,1999-11-08,03:30,1610612747,LAL,105,1610612742,DAL,97,,,,False
0029900050,19991108/MILNYK,Final/OT,1999-11-09,01:30,1610612752,NYK,111,1610612749,MIL,101,,,,False
0029900051,19991108/SEAPHI,Final,1999-11-09,01:00,1610612755,PHI,117,1610612760,SEA,98,,,,False
0029900052,19991108/ORLHOU,Final,1999-11-09,02:30,1610612745,HOU,97,1610612753,ORL,102,,,,False
0029900053,19991108/ATLDEN,Final,1999-11-09,03:00,1610612743,DEN,115,1610612737,ATL,100,,,,False
0029900054,19991108/UTALAC,Final,1999-11-09,04:30,1610612746,LAC,79,1610612762,UTA,94,,,,False
0029900055,19991109/INDMIA,Final,1999-11-10,01:30,1610612748,MIA,113,1610612754,IND,101,,,,False
0029900056,19991109/PHXCHI,Final,1999-11-10,02:30,1610612741,CHI,80,1610612756,PHX,103,,,,False
0029900057,19991109/LALDAL,Final,1999-11-10,02:30,1610612742,DAL,101,1610612747,LAL,123,,,,False
0029900058,19991109/PORUTA,Final,1999-11-10,02:00,1610612762,UTA,92,1610612757,POR,87,,,,False
0029900059,19991109/SASGSW,Final,1999-11-10,04:30,1610612744,GSW,89,1610612759,SAS,118,,,,False
0029900060,19991110/DETBOS,Final,1999-11-11,01:00,1610612738,BOS,92,1610612765,DET,110,,,,False
0029900061,19991110/PHXNJN,Final,1999-11-11,01:30,1610612751,NJN,89,1610612756,PHX,104,,,,False
0029900062,19991110/SEAWAS,Final,1999-11-11,01:00,1610612764,WAS,95,1610612760,SEA,109,,,,False
0029900063,19991110/PHIORL,Final,1999-11-11,01:30,1610612753,ORL,110,1610612755,PHI,105,,,,False
0029900064,19991110/MILCHH,Final,1999-11-11,01:30,1610612766,CHH,117,1610612749,MIL,111,,,,False
0029900065,19991110/LALHOU,Final,1999-11-11,02:00,1610612745,HOU,88,1610612747,LAL,89,,,,False
0029900066,19991110/SASLAC,Final,1999-11-11,04:30,1610612746,LAC,94,1610612759,SAS,99,,,,False
0029900067,19991110/ATLVAN,Final/OT,1999-11-11,04:00,1610612763,VAN,102,1610612737,ATL,97,,,,False
0029900068,19991111/DALMIA,Final,1999-11-12,01:30,1610612748,MIA,128,1610612742,DAL,105,,,,False
0029900069,19991111/SEACLE,Final,1999-11-12,01:30,1610612739,CLE,103,1610612760,SEA,109,,,,False
0029900070,19991111/TORDET,Final,1999-11-12,01:30,1610612765,DET,106,1610612761,TOR,123,,,,False
0029900071,19991111/ORLIND,Final,1999-11-12,01:00,1610612754,IND,116,1610612753,ORL,101,,,,False
0029900072,19991111/NYKMIN,Final,1999-11-12,02:00,1610612750,MIN,93,1610612752,NYK,90,,,,False
0029900073,19991112/NYKBOS,Final,1999-11-13,01:00,1610612738,BOS,80,1610612752,NYK,74,,,,False
0029900074,19991112/CHIPHI,Final,1999-11-13,01:00,1610612755,PHI,92,1610612741,CHI,86,,,,False
0029900075,19991112/MIAWAS,Final,1999-11-13,01:00,1610612764,WAS,95,1610612748,MIA,104,,,,False
0029900076,19991112/NJNCHH,Final,1999-11-13,01:30,1610612766,CHH,96,1610612751,NJN,92,,,,False
0029900077,19991112/PHXMIL,Final,1999-11-13,02:00,1610612749,MIL,107,1610612756,PHX,92,,,,False
0029900078,19991112/PORDEN,Final,1999-11-13,03:00,1610612743,DEN,78,1610612757,POR,93,,,,False
0029900079,19991112/HOULAL,Final,1999-11-13,04:30,1610612747,LAL,81,1610612745,HOU,97,,,,False
0029900080,19991112/UTASAC,Final,1999-11-13,02:00,1610612758,SAC,105,1610612762,UTA,92,,,,False
0029900081,19991112/GSWVAN,Final,1999-11-13,04:30,1610612763,VAN,93,1610612744,GSW,103,,,,False
0029900082,19991113/MILCLE,Final,1999-11-14,01:30,1610612739,CLE,117,1610612749,MIL,112,,,,False
0029900083,19991113/SEADET,Final,1999-11-14,01:30,1610612765,DET,107,1610612760,SEA,99,,,,False
0029900084,19991113/WASIND,Final,1999-11-14,01:00,1610612754,IND,105,1610612764,WAS,83,,,,False
0029900085,19991113/BOSCHI,Final,1999-11-14,02:30,1610612741,CHI,92,1610612738,BOS,91,,,,False
0029900086,19991113/PHXMIN,Final,1999-11-14,02:00,1610612750,MIN,111,1610612756,PHX,100,,,,False
0029900087,19991113/ORLDAL,Final,1999-11-14,02:00,1610612742,DAL,125,1610612753,ORL,117,,,,False
0029900088,19991113/CHHSAS,Final,1999-11-14,02:30,1610612759,SAS,95,1610612766,CHH,79,,,,False
0029900089,19991113/HOUGSW,Final,1999-11-14,04:30,1610612744,GSW,95,1610612745,HOU,103,,,,False
0029900090,19991113/ATLPOR,Final,1999-11-14,04:00,1610612757,POR,131,1610612737,ATL,95,,,,False
0029900091,19991114/MIANYK,Final,1999-11-15,01:00,1610612752,NYK,88,1610612748,MIA,94,,,,False
0029900092,19991114/PHITOR,Final,1999-11-14,21:00,1610612761,TOR,90,1610612755,PHI,93,,,,False
0029900093,19991114/ATLLAL,Final,1999-11-15,03:30,1610612747,LAL,93,1610612737,ATL,88,,,,False
0029900094,19991114/DENSAC,Final,1999-11-15,03:00,1610612758,SAC,126,1610612743,DEN,116,,,,False
0029900095,19991114/LACVAN,Final,1999-11-15,03:00,1610612763,VAN,109,1610612746,LAC,89,,,,False
0029900096,19991115/SEANJN,Final,1999-11-16,01:30,1610612751,NJN,92,1610612760,SEA,100,,,,False
0029900097,19991115/INDHOU,Final,1999-11-16,02:30,1610612745,HOU,87,1610612754,IND,96,,,,False
0029900098,19991115/SASUTA,Final,1999-11-16,03:00,1610612762,UTA,91,1610612759,SAS,85,,,,False
0029900099,19991115/LALPHX,Final,1999-11-16,03:00,1610612756,PHX,82,1610612747,LAL,91,,,,False
0029900100,19991116/PHIWAS,Final,1999-11-17,01:00,1610612764,WAS,73,1610612755,PHI,95,,,,False
0029900101,19991116/PORMIA,Final,1999-11-17,01:30,1610612748,MIA,96,1610612757,POR,101,,,,False
0029900102,19991116/CHHATL,Final,1999-11-17,01:30,1610612737,ATL,103,1610612766,CHH,98,,,,False
0029900103,19991116/DETTOR,Final,1999-11-17,01:00,1610612761,TOR,89,1610612765,DET,85,,,,False
0029900104,19991116/LACMIL,Final,1999-11-17,02:00,1610612749,MIL,101,1610612746,LAC,93,,,,False
0029900105,19991116/HOUDAL,Final,1999-11-17,02:30,1610612742,DAL,114,1610612745,HOU,95,,,,False
0029900106,19991116/INDSAS,Final/OT,1999-11-17,02:00,1610612759,SAS,90,1610612754,IND,87,,,,False
0029900107,19991116/NYKDEN,Final,1999-11-17,03:00,1610612743,DEN,95,1610612752,NYK,102,,,,False
0029900108,19991116/CHIGSW,Final,1999-11-17,04:30,1610612744,GSW,99,1610612741,CHI,79,,,,False
0029900109,19991116/VANSAC,Final,1999-11-17,04:30,1610612758,SAC,81,1610612763,VAN,77,,,,False
0029900110,19991117/CLEBOS,Final,1999-11-18,01:00,1610612738,BOS,114,1610612739,CLE,103,,,,False
0029900111,19991117/MIAPHI,Final,1999-11-18,01:00,1610612755,PHI,93,1610612748,MIA,98,,,,False
0029900112,19991117/PORORL,Final,1999-11-18,01:30,1610612753,ORL,79,1610612757,POR,81,,,,False
0029900113,19991117/DALCHH,Final,1999-11-18,01:30,1610612766,CHH,104,1610612742,DAL,99,,,,False
0029900114,19991117/NJNDET,Final,1999-11-18,01:30,1610612765,DET,109,1610612751,NJN,107,,,,False
0029900115,19991117/LACMIN,Final,1999-11-18,02:00,1610612750,MIN,85,1610612746,LAC,89,,,,False
0029900116,19991117/NYKUTA,Final,1999-11-18,02:00,1610612762,UTA,98,1610612752,NYK,90,,,,False
0029900117,19991117/CHIPHX,Final,1999-11-18,03:00,1610612756,PHX,105,1610612741,CHI,81,,,,False
0029900118,19991117/GSWSEA,Final,1999-11-18,04:00,1610612760,SEA,111,1610612744,GSW,108,,,,False
0029900119,19991118/TORWAS,Final,1999-11-19,01:00,1610612764,WAS,92,1610612761,TOR,81,,,,False
0029900120,19991118/SASMIL,Final,1999-11-19,02:00,1610612749,MIL,99,1610612759,SAS,88,,,,False
0029900121,19991118/SACHOU,Final,1999-11-19,02:30,1610612745,HOU,110,1610612758,SAC,128,,,,False
0029900122,19991118/LALDEN,Final,1999-11-19,03:00,1610612743,DEN,93,1610612747,LAL,82,,,,False
0029900123,19991118/SEAVAN,Final,1999-11-19,04:00,1610612763,VAN,108,1610612760,SEA,110,,,,False
0029900124,19991119/NJNBOS,Final,1999-11-20,01:00,1610612738,BOS,109,1610612751,NJN,96,,,,False
0029900125,19991119/PORPHI,Final,1999-11-20,02:00,1610612755,PHI,91,1610612757,POR,97,,,,False
0029900126,19991119/CHHORL,Final,1999-11-20,01:30,1610612753,ORL,92,1610612766,CHH,103,,,,False
0029900127,19991119/LACTOR,Final,1999-11-20,01:00,1610612761,TOR,106,1610612746,LAC,100,,,,False
0029900128,19991119/CLEDET,Final,1999-11-20,02:00,1610612765,DET,101,1610612739,CLE,90,,,,False
0029900129,19991119/ATLIND,Final,1999-11-20,01:00,1610612754,IND,99,1610612737,ATL,105,,,,False
0029900130,19991119/UTAMIN,Final,1999-11-20,02:00,1610612750,MIN,89,1610612762,UTA,84,,,,False
0029900131,19991119/SACDAL,Final,1999-11-20,02:30,1610612742,DAL,94,1610612758,SAC,103,,,,False
